ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
1349,368,0,1349,adobe creative suite cs3 web standard upsell [ mac ] adobe 799.0,368,adobe cs3 design standard upgrade windows nan 413.99
506,368,0,506,corel wordperfect office 12 standard upgrade corel 149.99,368,adobe cs3 design standard upgrade windows nan 413.99
1130,368,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,368,adobe cs3 design standard upgrade windows nan 413.99
265,368,0,265,adobe indesign cs3 [ mac ] adobe 699.0,368,adobe cs3 design standard upgrade windows nan 413.99
608,368,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,368,adobe cs3 design standard upgrade windows nan 413.99
6,368,0,6,adobe after effects professional 6.5 upgrade from standard to professional adobe 499.99,368,adobe cs3 design standard upgrade windows nan 413.99
602,368,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,368,adobe cs3 design standard upgrade windows nan 413.99
216,368,0,216,adobe illustrator cs3 upgrade from freehand [ mac ] adobe 199.0,368,adobe cs3 design standard upgrade windows nan 413.99
1334,1678,0,1334,adobe creative suite cs3 web standard adobe 999.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
588,1678,0,588,adobe creative suite cs3 design standard [ mac ] adobe 1199.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
1186,1678,0,1186,adobe creative suite cs3 web standard [ mac ] adobe 999.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
139,1678,0,139,adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
557,1678,0,557,adobe creative suite cs3 production premium adobe 1699.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
736,1678,0,736,adobe creative suite cs3 production premium upgrade adobe 799.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
412,1678,0,412,adobe creative suite cs3 web premium upsell [ mac ] adobe 1399.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
615,1678,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
361,1678,0,361,adobe creative suite cs3 web standard upsell adobe 799.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
350,1678,0,350,adobe creative suite cs3 design standard upsell [ mac ] adobe 899.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
1349,1678,0,1349,adobe creative suite cs3 web standard upsell [ mac ] adobe 799.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
1130,1678,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
897,1678,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
608,1678,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
910,1678,0,910,adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
602,1678,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
883,1678,0,883,adobe creative suite cs3 production premium adobe 1699.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
88,1678,0,88,total training for adobe creative suite 3 : design premium bundle total training 299.99,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
803,1678,0,803,adobe creative suite cs3 master collection [ mac ] adobe 2499.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0
1334,1853,0,1334,adobe creative suite cs3 web standard adobe 999.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
1186,1853,0,1186,adobe creative suite cs3 web standard [ mac ] adobe 999.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
557,1853,0,557,adobe creative suite cs3 production premium adobe 1699.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
661,1853,0,661,adobe cs3 design standard macosx dvd adobe 399.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
516,1853,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
597,1853,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
615,1853,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
350,1853,0,350,adobe creative suite cs3 design standard upsell [ mac ] adobe 899.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
1349,1853,0,1349,adobe creative suite cs3 web standard upsell [ mac ] adobe 799.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
1322,1853,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
897,1853,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
465,1853,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
608,1853,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
883,1853,0,883,adobe creative suite cs3 production premium adobe 1699.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
88,1853,0,88,total training for adobe creative suite 3 : design premium bundle total training 299.99,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr nan 424.74
1334,242,0,1334,adobe creative suite cs3 web standard adobe 999.0,242,adobe cs3 design standard academic nan 385.99
588,242,0,588,adobe creative suite cs3 design standard [ mac ] adobe 1199.0,242,adobe cs3 design standard academic nan 385.99
139,242,0,139,adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0,242,adobe cs3 design standard academic nan 385.99
661,242,1,661,adobe cs3 design standard macosx dvd adobe 399.0,242,adobe cs3 design standard academic nan 385.99
516,242,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,242,adobe cs3 design standard academic nan 385.99
1251,242,0,1251,adobe acrobat standard 8.0 adobe 449.99,242,adobe cs3 design standard academic nan 385.99
1130,242,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,242,adobe cs3 design standard academic nan 385.99
265,242,0,265,adobe indesign cs3 [ mac ] adobe 699.0,242,adobe cs3 design standard academic nan 385.99
602,242,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,242,adobe cs3 design standard academic nan 385.99
1334,1017,0,1334,adobe creative suite cs3 web standard adobe 999.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
562,1017,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
1118,1017,0,1118,adobe creative suite cs3 master collection upsell adobe 1999.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
557,1017,0,557,adobe creative suite cs3 production premium adobe 1699.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
572,1017,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
736,1017,0,736,adobe creative suite cs3 production premium upgrade adobe 799.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
597,1017,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
615,1017,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
361,1017,0,361,adobe creative suite cs3 web standard upsell adobe 799.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
350,1017,0,350,adobe creative suite cs3 design standard upsell [ mac ] adobe 899.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
1322,1017,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
897,1017,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
465,1017,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
559,1017,0,559,adobe dreamweaver cs3 [ mac ] adobe 399.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
602,1017,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
803,1017,0,803,adobe creative suite cs3 master collection [ mac ] adobe 2499.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0
1334,960,0,1334,adobe creative suite cs3 web standard adobe 999.0,960,adobe cs3 web premium academic nan 479.99
322,960,0,322,adobe premiere pro 2.0 adobe 849.0,960,adobe cs3 web premium academic nan 479.99
412,960,0,412,adobe creative suite cs3 web premium upsell [ mac ] adobe 1399.0,960,adobe cs3 web premium academic nan 479.99
382,960,0,382,adobe production studio premium adobe 1699.0,960,adobe cs3 web premium academic nan 479.99
361,960,0,361,adobe creative suite cs3 web standard upsell adobe 799.0,960,adobe cs3 web premium academic nan 479.99
1349,960,0,1349,adobe creative suite cs3 web standard upsell [ mac ] adobe 799.0,960,adobe cs3 web premium academic nan 479.99
484,960,0,484,adobe premiere elements 3.0 adobe 161.73,960,adobe cs3 web premium academic nan 479.99
1322,960,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,960,adobe cs3 web premium academic nan 479.99
897,960,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,960,adobe cs3 web premium academic nan 479.99
465,960,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,960,adobe cs3 web premium academic nan 479.99
620,960,0,620,adobe premiere pro cs3 adobe 799.0,960,adobe cs3 web premium academic nan 479.99
883,960,0,883,adobe creative suite cs3 production premium adobe 1699.0,960,adobe cs3 web premium academic nan 479.99
565,960,0,565,adobe creative suite cs3 web premium [ mac ] adobe 1599.0,960,adobe cs3 web premium academic nan 479.99
1334,1842,0,1334,adobe creative suite cs3 web standard adobe 999.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
1186,1842,0,1186,adobe creative suite cs3 web standard [ mac ] adobe 999.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
139,1842,0,139,adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
661,1842,0,661,adobe cs3 design standard macosx dvd adobe 399.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
516,1842,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
597,1842,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
615,1842,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
361,1842,0,361,adobe creative suite cs3 web standard upsell adobe 799.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
350,1842,0,350,adobe creative suite cs3 design standard upsell [ mac ] adobe 899.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
1322,1842,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
465,1842,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download - nan 20.97
1334,70,0,1334,adobe creative suite cs3 web standard adobe 999.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
588,70,0,588,adobe creative suite cs3 design standard [ mac ] adobe 1199.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
615,70,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
350,70,0,350,adobe creative suite cs3 design standard upsell [ mac ] adobe 899.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
465,70,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
608,70,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
602,70,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
565,70,0,565,adobe creative suite cs3 web premium [ mac ] adobe 1599.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade nan 843.15
669,674,0,669,printmaster gold v 17.0 encore software 19.99,674,print master platinum v17 nan 29.9
376,674,0,376,printmaster gold v 17.0 nova development 19.95,674,print master platinum v17 nan 29.9
1001,674,0,1001,printmaster 17 platinum by encore software encore software 39.99,674,print master platinum v17 nan 29.9
301,674,0,301,broderbund printmaster platinum 16.0 encore software 39.99,674,print master platinum v17 nan 29.9
669,1115,0,669,printmaster gold v 17.0 encore software 19.99,1115,printmaster ( r ) gold 17 nan 19.99
1001,1115,0,1001,printmaster 17 platinum by encore software encore software 39.99,1115,printmaster ( r ) gold 17 nan 19.99
669,1181,0,669,printmaster gold v 17.0 encore software 19.99,1181,printmaster ( r ) platinum 16 nan 39.97
1001,1181,0,1001,printmaster 17 platinum by encore software encore software 39.99,1181,printmaster ( r ) platinum 16 nan 39.97
1324,1181,0,1324,printmaster platinum v 17.0 encore software 39.99,1181,printmaster ( r ) platinum 16 nan 39.97
301,1181,0,301,broderbund printmaster platinum 16.0 encore software 39.99,1181,printmaster ( r ) platinum 16 nan 39.97
669,2638,0,669,printmaster gold v 17.0 encore software 19.99,2638,printmaster gold v 17.0 ( win 98 me 2000 xp ) nan 19.95
376,2638,1,376,printmaster gold v 17.0 nova development 19.95,2638,printmaster gold v 17.0 ( win 98 me 2000 xp ) nan 19.95
1324,2638,0,1324,printmaster platinum v 17.0 encore software 39.99,2638,printmaster gold v 17.0 ( win 98 me 2000 xp ) nan 19.95
669,219,1,669,printmaster gold v 17.0 encore software 19.99,219,encore inc printmaster gold v 17.0 nan 17.1
376,219,0,376,printmaster gold v 17.0 nova development 19.95,219,encore inc printmaster gold v 17.0 nan 17.1
1001,219,0,1001,printmaster 17 platinum by encore software encore software 39.99,219,encore inc printmaster gold v 17.0 nan 17.1
632,2112,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
244,2112,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
139,2112,0,139,adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
557,2112,1,557,adobe creative suite cs3 production premium adobe 1699.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
1148,2112,0,1148,sibelius 4 professional edition sibelius-software-ltd . 599.99,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
736,2112,0,736,adobe creative suite cs3 production premium upgrade adobe 799.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
586,2112,0,586,quickbooks premier professional services edition 2007 intuit 399.95,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
516,2112,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
382,2112,0,382,adobe production studio premium adobe 1699.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
597,2112,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
258,2112,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
287,2112,0,287,sibelius 5 professional edition sibelius-software-ltd . 599.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
1322,2112,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
897,2112,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
852,2112,0,852,cinescore professional soundtrack edition sony-pictures-digital-entertainment 249.95,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
883,2112,0,883,adobe creative suite cs3 production premium adobe 1699.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
565,2112,0,565,adobe creative suite cs3 web premium [ mac ] adobe 1599.0,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
88,2112,0,88,total training for adobe creative suite 3 : design premium bundle total training 299.99,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
492,2112,0,492,microsoft productivity pack for windows mobile microsoft 29.99,2112,adobe production premium cs3 software suite for windows professional editing software nan 1698.95
632,2961,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2961,professor teaches windows xp home & pro nan 12.49
570,2961,0,570,professor teaches windows xp individual software 19.99,2961,professor teaches windows xp home & pro nan 12.49
1004,2961,0,1004,professor teaches excel & word individual software 19.99,2961,professor teaches windows xp home & pro nan 12.49
1033,2961,0,1033,pc professor fuji 's kakuro encore software 9.99,2961,professor teaches windows xp home & pro nan 12.49
632,2818,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2818,microsoft windows vista business ( pc ) nan 299.99
753,2818,0,753,microsoft office & windows training professional topics entertainment 49.95,2818,microsoft windows vista business ( pc ) nan 299.99
604,2818,0,604,microsoft office small business 2007 full version microsoft 449.95,2818,microsoft windows vista business ( pc ) nan 299.99
584,2818,1,584,microsoft windows vista business full version [ dvd ] microsoft 299.95,2818,microsoft windows vista business ( pc ) nan 299.99
550,2818,0,550,windows vista business spanish full version [ dvd ] microsoft 329.95,2818,microsoft windows vista business ( pc ) nan 299.99
271,2818,0,271,microsoft office small business 2007 microsoft software 735.33,2818,microsoft windows vista business ( pc ) nan 299.99
225,2818,0,225,microsoft powerpoint 2004 ( mac ) microsoft 229.99,2818,microsoft windows vista business ( pc ) nan 299.99
1145,2818,0,1145,microsoft office 2004 standard ( mac ) microsoft 399.99,2818,microsoft windows vista business ( pc ) nan 299.99
522,2818,0,522,microsoft visio standard 2007 microsoft 259.95,2818,microsoft windows vista business ( pc ) nan 299.99
348,2818,0,348,microsoft office & windows training topics entertainment 29.99,2818,microsoft windows vista business ( pc ) nan 299.99
781,2818,0,781,microsoft excel 2004 ( mac ) microsoft 229.99,2818,microsoft windows vista business ( pc ) nan 299.99
823,2818,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,2818,microsoft windows vista business ( pc ) nan 299.99
616,2818,0,616,microsoft windows vista home basic upgrade [ dvd ] microsoft 99.95,2818,microsoft windows vista business ( pc ) nan 299.99
248,2818,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software nan,2818,microsoft windows vista business ( pc ) nan 299.99
645,2818,0,645,microsoft virtual pc for mac 7.0 with windows xp home microsoft 219.99,2818,microsoft windows vista business ( pc ) nan 299.99
218,2818,0,218,microsoft upg win small business svr cal t74-01215 ) microsoft corporation 330.14,2818,microsoft windows vista business ( pc ) nan 299.99
492,2818,0,492,microsoft productivity pack for windows mobile microsoft 29.99,2818,microsoft windows vista business ( pc ) nan 299.99
632,808,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,808,microsoft digital image suite plus full version of photo editing software for windows . nan 89.95
584,808,0,584,microsoft windows vista business full version [ dvd ] microsoft 299.95,808,microsoft digital image suite plus full version of photo editing software for windows . nan 89.95
523,808,0,523,microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,808,microsoft digital image suite plus full version of photo editing software for windows . nan 89.95
544,808,0,544,microsoft windows xp home edition full version with sp2 microsoft 199.0,808,microsoft digital image suite plus full version of photo editing software for windows . nan 89.95
269,808,0,269,microsoft publisher with digital imaging 2003 [ old version ] microsoft 209.99,808,microsoft digital image suite plus full version of photo editing software for windows . nan 89.95
1215,808,0,1215,microsoft digital image suite 2006 plus pinnacle studio 10.0 microsoft 99.95,808,microsoft digital image suite plus full version of photo editing software for windows . nan 89.95
632,959,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,959,microsoft windows vista business retail no open box returns nan 299.99
496,959,0,496,microsoft windows vista business 32-bit for system builders microsoft 179.99,959,microsoft windows vista business retail no open box returns nan 299.99
271,959,0,271,microsoft office small business 2007 microsoft software 735.33,959,microsoft windows vista business retail no open box returns nan 299.99
523,959,0,523,microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,959,microsoft windows vista business retail no open box returns nan 299.99
348,959,0,348,microsoft office & windows training topics entertainment 29.99,959,microsoft windows vista business retail no open box returns nan 299.99
616,959,0,616,microsoft windows vista home basic upgrade [ dvd ] microsoft 99.95,959,microsoft windows vista business retail no open box returns nan 299.99
248,959,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software nan,959,microsoft windows vista business retail no open box returns nan 299.99
514,959,0,514,microsoft windows vista ultimate upgrade [ dvd ] microsoft 259.95,959,microsoft windows vista business retail no open box returns nan 299.99
218,959,0,218,microsoft upg win small business svr cal t74-01215 ) microsoft corporation 330.14,959,microsoft windows vista business retail no open box returns nan 299.99
632,924,1,632,microsoft windows xp professional full version with sp2 microsoft 299.99,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
753,924,0,753,microsoft office & windows training professional topics entertainment 49.95,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
584,924,0,584,microsoft windows vista business full version [ dvd ] microsoft 299.95,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
523,924,0,523,microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
348,924,0,348,microsoft office & windows training topics entertainment 29.99,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
514,924,0,514,microsoft windows vista ultimate upgrade [ dvd ] microsoft 259.95,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
544,924,0,544,microsoft windows xp home edition full version with sp2 microsoft 199.0,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
492,924,0,492,microsoft productivity pack for windows mobile microsoft 29.99,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
1071,924,0,1071,windows xp pro nx7400 o/s hewlett packard nan,924,microsoft windows xp pro oem sp2 no open box returns nan 149.99
632,2154,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2154,adobe after effects professional 7 software for windows effects software nan 999.0
753,2154,0,753,microsoft office & windows training professional topics entertainment 49.95,2154,adobe after effects professional 7 software for windows effects software nan 999.0
1176,2154,0,1176,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,2154,adobe after effects professional 7 software for windows effects software nan 999.0
512,2154,0,512,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,2154,adobe after effects professional 7 software for windows effects software nan 999.0
1282,2154,0,1282,adobe after effects cs3 adobe 999.0,2154,adobe after effects professional 7 software for windows effects software nan 999.0
90,2154,0,90,emc retrospect 7.5 professional for windows upgrade dantz nan,2154,adobe after effects professional 7 software for windows effects software nan 999.0
6,2154,0,6,adobe after effects professional 6.5 upgrade from standard to professional adobe 499.99,2154,adobe after effects professional 7 software for windows effects software nan 999.0
270,2154,0,270,adobe acrobat 7.0 professional adobe 449.99,2154,adobe after effects professional 7 software for windows effects software nan 999.0
632,2861,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2861,professor teaches windows xp individual software nan 19.99
1176,2861,0,1176,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,2861,professor teaches windows xp individual software nan 19.99
512,2861,0,512,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,2861,professor teaches windows xp individual software nan 19.99
570,2861,1,570,professor teaches windows xp individual software 19.99,2861,professor teaches windows xp individual software nan 19.99
1004,2861,0,1004,professor teaches excel & word individual software 19.99,2861,professor teaches windows xp individual software nan 19.99
632,2616,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
753,2616,0,753,microsoft office & windows training professional topics entertainment 49.95,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
1148,2616,0,1148,sibelius 4 professional edition sibelius-software-ltd . 599.99,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
512,2616,0,512,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
654,2616,0,654,acrobat professional 8 ( windows ) adobe 273.0,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
287,2616,0,287,sibelius 5 professional edition sibelius-software-ltd . 599.0,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
90,2616,0,90,emc retrospect 7.5 professional for windows upgrade dantz nan,2616,avid xpress pro video editing software for mac and windows professional editing software nan 1449.0
632,2607,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
1176,2607,0,1176,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
737,2607,0,737,adobe photoshop cs2 ( mac ) [ old version ] adobe 649.0,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
517,2607,0,517,adobe photoshop cs3 [ mac ] adobe 649.0,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
543,2607,0,543,adobe photoshop cs3 upgrade [ mac ] adobe 199.0,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
839,2607,1,839,adobe photoshop cs3 extended adobe 999.0,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
544,2607,0,544,microsoft windows xp home edition full version with sp2 microsoft 199.0,2607,adobe photoshop cs3 extended software full version for windows nan 969.0
