ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
292,264,0,292,` le perigord ' ' 405 e. 52nd st. ' ` new york ' 212/755 -6244 french 291,264,march ' 405 e. 58th st. ' ` new york city ' 212-754-6272 ` american ( new ) ' 46
326,264,0,326,` pen & pencil ' ' 205 e. 45th st. ' ` new york ' 212/682 -8660 american 325,264,march ' 405 e. 58th st. ' ` new york city ' 212-754-6272 ` american ( new ) ' 46
197,107,0,197,bruno ' 240 e. 58th st. ' ` new york ' 212/688 -4190 italian 195,107,` sparks steak house ' ' 210 e. 46th st. ' ` new york city ' 212-687-4855 steakhouses 641
32,107,0,32,dawat ' 210 e. 58th st. ' ` new york ' 212/355 -7555 asian 32,107,` sparks steak house ' ' 210 e. 46th st. ' ` new york city ' 212-687-4855 steakhouses 641
373,107,0,373,vong ' 200 e. 54th st. ' ` new york ' 212/486 -9592 american 373,107,` sparks steak house ' ' 210 e. 46th st. ' ` new york city ' 212-687-4855 steakhouses 641
62,107,0,62,` smith & wollensky ' ' 201 e. 49th st. ' ` new york ' 212/753 -1530 american 62,107,` sparks steak house ' ' 210 e. 46th st. ' ` new york city ' 212-687-4855 steakhouses 641
291,107,0,291,` le marais ' ' 150 w. 46th st. ' ` new york ' 212/869 -0900 american 290,107,` sparks steak house ' ' 210 e. 46th st. ' ` new york city ' 212-687-4855 steakhouses 641
317,107,0,317,orso ' 322 w. 46th st. ' ` new york ' 212/489 -7212 italian 316,107,` sparks steak house ' ' 210 e. 46th st. ' ` new york city ' 212-687-4855 steakhouses 641
135,45,0,135,eclipse ' 8800 melrose ave. ' ` los angeles ' 310/724 -5959 californian 132,45,` mo better meatty meat ' ' 7261 melrose ave. ' la 213-935-5280 hamburgers 579
170,45,0,170,` tommy tang \ 's ' ' 7313 melrose ave. ' ` los angeles ' 213/937 -5733 asian 167,45,` mo better meatty meat ' ' 7261 melrose ave. ' la 213-935-5280 hamburgers 579
16,45,0,16,patina ' 5955 melrose ave. ' ` los angeles ' 213/467 -1108 californian 16,45,` mo better meatty meat ' ' 7261 melrose ave. ' la 213-935-5280 hamburgers 579
12,45,0,12,` le chardonnay ' ' 8284 melrose ave. ' ` los angeles ' 213/655 -8880 french 12,45,` mo better meatty meat ' ' 7261 melrose ave. ' la 213-935-5280 hamburgers 579
168,45,0,168,` tavola calda ' ' 7371 melrose ave. ' ` los angeles ' 213/658 -6340 italian 165,45,` mo better meatty meat ' ' 7261 melrose ave. ' la 213-935-5280 hamburgers 579
6,45,0,6,citrus ' 6703 melrose ave. ' ` los angeles ' 213/857 -0034 californian 6,45,` mo better meatty meat ' ' 7261 melrose ave. ' la 213-935-5280 hamburgers 579
135,62,0,135,eclipse ' 8800 melrose ave. ' ` los angeles ' 310/724 -5959 californian 132,62,` sweet lady jane ' ' 8360 melrose ave. ' la 213-653-7145 desserts 596
168,62,0,168,` tavola calda ' ' 7371 melrose ave. ' ` los angeles ' 213/658 -6340 italian 165,62,` sweet lady jane ' ' 8360 melrose ave. ' la 213-653-7145 desserts 596
135,30,0,135,eclipse ' 8800 melrose ave. ' ` los angeles ' 310/724 -5959 californian 132,30,` johnny rockets ( la ) ' ' 7507 melrose ave. ' la 213-651-3361 american 564
16,30,0,16,patina ' 5955 melrose ave. ' ` los angeles ' 213/467 -1108 californian 16,30,` johnny rockets ( la ) ' ' 7507 melrose ave. ' la 213-651-3361 american 564
12,30,0,12,` le chardonnay ' ' 8284 melrose ave. ' ` los angeles ' 213/655 -8880 french 12,30,` johnny rockets ( la ) ' ' 7507 melrose ave. ' la 213-651-3361 american 564
151,30,0,151,` morton \ 's ' ' 8764 melrose ave. ' ` los angeles ' 310/276 -5205 american 148,30,` johnny rockets ( la ) ' ' 7507 melrose ave. ' la 213-651-3361 american 564
168,30,0,168,` tavola calda ' ' 7371 melrose ave. ' ` los angeles ' 213/658 -6340 italian 165,30,` johnny rockets ( la ) ' ' 7507 melrose ave. ' la 213-651-3361 american 564
6,30,0,6,citrus ' 6703 melrose ave. ' ` los angeles ' 213/857 -0034 californian 6,30,` johnny rockets ( la ) ' ' 7507 melrose ave. ' la 213-651-3361 american 564
135,234,0,135,eclipse ' 8800 melrose ave. ' ` los angeles ' 310/724 -5959 californian 132,234,patina ' 5955 melrose ave. ' ` los angeles ' 213-467-1108 californian 16
170,234,0,170,` tommy tang \ 's ' ' 7313 melrose ave. ' ` los angeles ' 213/937 -5733 asian 167,234,patina ' 5955 melrose ave. ' ` los angeles ' 213-467-1108 californian 16
16,234,1,16,patina ' 5955 melrose ave. ' ` los angeles ' 213/467 -1108 californian 16,234,patina ' 5955 melrose ave. ' ` los angeles ' 213-467-1108 californian 16
12,234,0,12,` le chardonnay ' ' 8284 melrose ave. ' ` los angeles ' 213/655 -8880 french 12,234,patina ' 5955 melrose ave. ' ` los angeles ' 213-467-1108 californian 16
151,234,0,151,` morton \ 's ' ' 8764 melrose ave. ' ` los angeles ' 310/276 -5205 american 148,234,patina ' 5955 melrose ave. ' ` los angeles ' 213-467-1108 californian 16
6,234,0,6,citrus ' 6703 melrose ave. ' ` los angeles ' 213/857 -0034 californian 6,234,patina ' 5955 melrose ave. ' ` los angeles ' 213-467-1108 californian 16
135,224,0,135,eclipse ' 8800 melrose ave. ' ` los angeles ' 310/724 -5959 californian 132,224,citrus ' 6703 melrose ave. ' ` los angeles ' 213-857-0034 californian 6
12,224,0,12,` le chardonnay ' ' 8284 melrose ave. ' ` los angeles ' 213/655 -8880 french 12,224,citrus ' 6703 melrose ave. ' ` los angeles ' 213-857-0034 californian 6
151,224,0,151,` morton \ 's ' ' 8764 melrose ave. ' ` los angeles ' 310/276 -5205 american 148,224,citrus ' 6703 melrose ave. ' ` los angeles ' 213-857-0034 californian 6
6,224,1,6,citrus ' 6703 melrose ave. ' ` los angeles ' 213/857 -0034 californian 6,224,citrus ' 6703 melrose ave. ' ` los angeles ' 213-857-0034 californian 6
156,122,0,156,` pacific dining car ' ' 6th st. ' ` los angeles ' 213/483 -6000 american 153,122,` andre \ 's french restaurant ' ' 401 s. 6th st. ' ` las vegas ' 702-385-5016 ` french ( classic ) ' 656
119,122,0,119,` border grill ' ' 4th st. ' ` los angeles ' 310/451 -1655 mexican 116,122,` andre \ 's french restaurant ' ' 401 s. 6th st. ' ` las vegas ' 702-385-5016 ` french ( classic ) ' 656
156,213,0,156,` pacific dining car ' ' 6th st. ' ` los angeles ' 213/483 -6000 american 153,213,` ti couz ' ' 3108 16th st. ' ` san francisco ' 415-252-7373 french 748
55,273,1,55,` rainbow room ' '30 rockefeller plaza ' ` new york ' 212/632 -5000 ` or 212/632 -5100 american ' 55,273,` rainbow room ' '30 rockefeller plaza ' ` new york city ' 212-632-5000 ` american ( new ) ' 55
97,315,1,97,` cafe claude ' ' 7 claude la . ' ` san francisco ' 415/392 -3505 french 97,315,` cafe claude ' ' 7 claude ln . ' ` san francisco ' 415-392-3505 ` french bistro ' 97
452,134,0,452,` yolie \ 's ' ' 3900 paradise rd. ' ` las vegas ' 702/794 -0700 ` steak houses ' 452,134,` nicky blair \ 's ' ' 3925 paradise rd. ' ` las vegas ' 702-792-9900 italian 668
69,134,0,69,` le montrachet ' ' 3000 w. paradise rd. ' ` las vegas ' 702/732 -5111 continental 69,134,` nicky blair \ 's ' ' 3925 paradise rd. ' ` las vegas ' 702-792-9900 italian 668
452,287,0,452,` yolie \ 's ' ' 3900 paradise rd. ' ` las vegas ' 702/794 -0700 ` steak houses ' 452,287,` le montrachet bistro ' ' 3000 paradise rd. ' ` las vegas ' 702-732-5651 ` french bistro ' 69
69,287,1,69,` le montrachet ' ' 3000 w. paradise rd. ' ` las vegas ' 702/732 -5111 continental 69,287,` le montrachet bistro ' ' 3000 paradise rd. ' ` las vegas ' 702-732-5651 ` french bistro ' 69
452,55,0,452,` yolie \ 's ' ' 3900 paradise rd. ' ` las vegas ' 702/794 -0700 ` steak houses ' 452,55,` rae \ 's ' ' 2901 pico blvd. ' ` santa monica ' 310-828-7937 diners 589
21,55,0,21,valentino ' 3115 pico blvd. ' ` santa monica ' 310/829 -4313 italian 21,55,` rae \ 's ' ' 2901 pico blvd. ' ` santa monica ' 310-828-7937 diners 589
76,55,0,76,` bone \ 's ' ' 3130 piedmont road ' atlanta 404/237 -2663 american 76,55,` rae \ 's ' ' 2901 pico blvd. ' ` santa monica ' 310-828-7937 diners 589
236,55,0,236,` ernie \ 's ' ' 2150 broadway between 75th and 76th sts . ' ` new york ' 212/496 -1588 american 234,55,` rae \ 's ' ' 2901 pico blvd. ' ` santa monica ' 310-828-7937 diners 589
452,26,0,452,` yolie \ 's ' ' 3900 paradise rd. ' ` las vegas ' 702/794 -0700 ` steak houses ' 452,26,` joe \ 's ' ' 1023 abbot kinney blvd. ' venice 310-399-5811 ` american ( new ) ' 560
485,26,0,485,` jack \ 's ' ' 615 sacramento st. ' ` san francisco ' 415/986 -9854 ` old san francisco ' 485,26,` joe \ 's ' ' 1023 abbot kinney blvd. ' venice 310-399-5811 ` american ( new ) ' 560
236,26,0,236,` ernie \ 's ' ' 2150 broadway between 75th and 76th sts . ' ` new york ' 212/496 -1588 american 234,26,` joe \ 's ' ' 1023 abbot kinney blvd. ' venice 310-399-5811 ` american ( new ) ' 560
498,26,0,498,` moose \ 's ' ' 1652 stockton st. ' ` san francisco ' 415/989 -7800 mediterranean 498,26,` joe \ 's ' ' 1023 abbot kinney blvd. ' venice 310-399-5811 ` american ( new ) ' 560
83,104,0,83,` heera of india ' ' 595 piedmont ave. rio shopping mall ' atlanta 404/876 -4408 asian 83,104,` rose of india ' ' 308 e. sixth st. ' ` new york city ' 212-533-5011 indian 638
490,189,0,490,` l \ ` osteria del forno ' ' 519 columbus ave. ' ` san francisco ' 415/982 -1124 italian 490,189,` campo santo ' ' 240 columbus ave. ' ` san francisco ' 415-433-9623 mexican 724
427,132,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
449,132,0,449,` the bacchanal ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7525 ` only in las vegas ' 449,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
444,132,0,444,` margarita \ 's mexican cantina ' ' 3120 las vegas blvd. s ' ` las vegas ' 702/794 -8200 mexican 444,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
448,132,0,448,` ralph \ 's diner ' ' 3000 las vegas blvd. s ' ` las vegas ' 702/732 -6330 ` coffee shops/diners ' 448,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
429,132,0,429,bistro ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 continental 429,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
438,132,0,438,'em press court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7888 asian 438,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
67,132,0,67,` chin \ 's ' ' 3200 las vegas blvd. s ' ` las vegas ' 702/733 -8899 asian 67,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
433,132,0,433,` cafe roma ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 ` coffee shops/diners ' 433,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
68,132,0,68,` coyote cafe ' ' 3799 las vegas blvd. s ' ` las vegas ' 702/891 -7349 southwestern 68,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
424,132,0,424,` bally \ 's big kitchen ' ' 3645 las vegas blvd. s ' ` las vegas ' 702/739 -4111 buffets 424,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
70,132,0,70,` palace court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 continental 70,132,moongate ' 3400 las vegas blvd. s. ' ` las vegas ' 702-791-7352 chinese 666
427,139,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
449,139,0,449,` the bacchanal ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7525 ` only in las vegas ' 449,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
437,139,0,437,` circus circus ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 buffets 437,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
444,139,0,444,` margarita \ 's mexican cantina ' ' 3120 las vegas blvd. s ' ` las vegas ' 702/794 -8200 mexican 444,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
448,139,0,448,` ralph \ 's diner ' ' 3000 las vegas blvd. s ' ` las vegas ' 702/732 -6330 ` coffee shops/diners ' 448,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
446,139,0,446,mikado ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 asian 446,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
429,139,0,429,bistro ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 continental 429,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
67,139,0,67,` chin \ 's ' ' 3200 las vegas blvd. s ' ` las vegas ' 702/733 -8899 asian 67,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
72,139,0,72,` steak house ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 ` steak houses ' 72,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
424,139,0,424,` bally \ 's big kitchen ' ' 3645 las vegas blvd. s ' ` las vegas ' 702/739 -4111 buffets 424,139,` sterling brunch ' ' 3645 las vegas blvd. s. ' ` las vegas ' 702-739-4651 eclectic 673
427,130,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
448,130,0,448,` ralph \ 's diner ' ' 3000 las vegas blvd. s ' ` las vegas ' 702/732 -6330 ` coffee shops/diners ' 448,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
446,130,0,446,mikado ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 asian 446,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
429,130,0,429,bistro ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 continental 429,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
438,130,0,438,'em press court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7888 asian 438,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
67,130,0,67,` chin \ 's ' ' 3200 las vegas blvd. s ' ` las vegas ' 702/733 -8899 asian 67,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
72,130,0,72,` steak house ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 ` steak houses ' 72,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
68,130,0,68,` coyote cafe ' ' 3799 las vegas blvd. s ' ` las vegas ' 702/891 -7349 southwestern 68,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
424,130,0,424,` bally \ 's big kitchen ' ' 3645 las vegas blvd. s ' ` las vegas ' 702/739 -4111 buffets 424,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
431,130,0,431,` bugsy \ 's diner ' ' 3555 las vegas blvd. s ' ` las vegas ' 702/733 -3111 ` coffee shops/diners ' 431,130,` michael \ 's ( las vegas ) ' ' 3595 las vegas blvd. s. ' ` las vegas ' 702-737-7111 continental 664
427,140,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
437,140,0,437,` circus circus ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 buffets 437,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
444,140,0,444,` margarita \ 's mexican cantina ' ' 3120 las vegas blvd. s ' ` las vegas ' 702/794 -8200 mexican 444,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
448,140,0,448,` ralph \ 's diner ' ' 3000 las vegas blvd. s ' ` las vegas ' 702/732 -6330 ` coffee shops/diners ' 448,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
446,140,0,446,mikado ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 asian 446,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
72,140,0,72,` steak house ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 ` steak houses ' 72,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
68,140,0,68,` coyote cafe ' ' 3799 las vegas blvd. s ' ` las vegas ' 702/891 -7349 southwestern 68,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
424,140,0,424,` bally \ 's big kitchen ' ' 3645 las vegas blvd. s ' ` las vegas ' 702/739 -4111 buffets 424,140,` tre visi ' ' 3799 las vegas blvd. s. ' ` las vegas ' 702-891-7331 italian 674
427,288,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,288,` palace court ' ' 3570 las vegas blvd. s. ' ` las vegas ' 702-731-7110 ` french ( new ) ' 70
437,288,0,437,` circus circus ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 buffets 437,288,` palace court ' ' 3570 las vegas blvd. s. ' ` las vegas ' 702-731-7110 ` french ( new ) ' 70
444,288,0,444,` margarita \ 's mexican cantina ' ' 3120 las vegas blvd. s ' ` las vegas ' 702/794 -8200 mexican 444,288,` palace court ' ' 3570 las vegas blvd. s. ' ` las vegas ' 702-731-7110 ` french ( new ) ' 70
429,288,0,429,bistro ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 continental 429,288,` palace court ' ' 3570 las vegas blvd. s. ' ` las vegas ' 702-731-7110 ` french ( new ) ' 70
433,288,0,433,` cafe roma ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 ` coffee shops/diners ' 433,288,` palace court ' ' 3570 las vegas blvd. s. ' ` las vegas ' 702-731-7110 ` french ( new ) ' 70
70,288,1,70,` palace court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 continental 70,288,` palace court ' ' 3570 las vegas blvd. s. ' ` las vegas ' 702-731-7110 ` french ( new ) ' 70
427,290,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
449,290,0,449,` the bacchanal ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7525 ` only in las vegas ' 449,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
437,290,0,437,` circus circus ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 buffets 437,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
444,290,0,444,` margarita \ 's mexican cantina ' ' 3120 las vegas blvd. s ' ` las vegas ' 702/794 -8200 mexican 444,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
448,290,0,448,` ralph \ 's diner ' ' 3000 las vegas blvd. s ' ` las vegas ' 702/732 -6330 ` coffee shops/diners ' 448,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
446,290,0,446,mikado ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 asian 446,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
429,290,0,429,bistro ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 continental 429,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
438,290,0,438,'em press court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7888 asian 438,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
67,290,0,67,` chin \ 's ' ' 3200 las vegas blvd. s ' ` las vegas ' 702/733 -8899 asian 67,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
433,290,0,433,` cafe roma ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 ` coffee shops/diners ' 433,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
72,290,1,72,` steak house ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 ` steak houses ' 72,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
68,290,0,68,` coyote cafe ' ' 3799 las vegas blvd. s ' ` las vegas ' 702/891 -7349 southwestern 68,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
424,290,0,424,` bally \ 's big kitchen ' ' 3645 las vegas blvd. s ' ` las vegas ' 702/739 -4111 buffets 424,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
431,290,0,431,` bugsy \ 's diner ' ' 3555 las vegas blvd. s ' ` las vegas ' 702/733 -3111 ` coffee shops/diners ' 431,290,` steak house the ' ' 2880 las vegas blvd. s. ' ` las vegas ' 702-734-0410 steakhouses 72
427,128,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
449,128,0,449,` the bacchanal ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7525 ` only in las vegas ' 449,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
437,128,0,437,` circus circus ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 buffets 437,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
446,128,0,446,mikado ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 asian 446,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
438,128,0,438,'em press court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7888 asian 438,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
67,128,0,67,` chin \ 's ' ' 3200 las vegas blvd. s ' ` las vegas ' 702/733 -8899 asian 67,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
433,128,0,433,` cafe roma ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 ` coffee shops/diners ' 433,128,` madame ching \ 's ' ' 3300 las vegas blvd. s. ' ` las vegas ' 702-894-7111 asian 662
427,285,0,427,` bertolini \ 's ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/735 -4663 italian 427,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
437,285,0,437,` circus circus ' ' 2880 las vegas blvd. s ' ` las vegas ' 702/734 -0410 buffets 437,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
448,285,0,448,` ralph \ 's diner ' ' 3000 las vegas blvd. s ' ` las vegas ' 702/732 -6330 ` coffee shops/diners ' 448,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
446,285,0,446,mikado ' 3400 las vegas blvd. s ' ` las vegas ' 702/791 -7111 asian 446,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
438,285,0,438,'em press court ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7888 asian 438,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
67,285,1,67,` chin \ 's ' ' 3200 las vegas blvd. s ' ` las vegas ' 702/733 -8899 asian 67,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
433,285,0,433,` cafe roma ' ' 3570 las vegas blvd. s ' ` las vegas ' 702/731 -7547 ` coffee shops/diners ' 433,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
68,285,0,68,` coyote cafe ' ' 3799 las vegas blvd. s ' ` las vegas ' 702/891 -7349 southwestern 68,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
424,285,0,424,` bally \ 's big kitchen ' ' 3645 las vegas blvd. s ' ` las vegas ' 702/739 -4111 buffets 424,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
431,285,0,431,` bugsy \ 's diner ' ' 3555 las vegas blvd. s ' ` las vegas ' 702/733 -3111 ` coffee shops/diners ' 431,285,` chin \ 's ' ' 3200 las vegas blvd. s. ' ` las vegas ' 702-733-8899 chinese 67
495,159,0,495,maykadeh ' 470 green st. ' ` san francisco ' 415/362 -8286 ` greek and middle eastern ' 495,159,` greenwood \ 's ' ' 1087 green st. ' roswell 770-992-5383 southern/soul 693
32,270,0,32,dawat ' 210 e. 58th st. ' ` new york ' 212/355 -7555 asian 32,270,petrossian ' 182 w. 58th st. ' ` new york city ' 212-245-2214 russian 52
230,270,0,230,` dix et sept ' ' 181 w. 10th st. ' ` new york ' 212/645 -8023 french 228,270,petrossian ' 182 w. 58th st. ' ` new york city ' 212-245-2214 russian 52
52,270,1,52,petrossian ' 182 w. 58th st. ' ` new york ' 212/245 -2214 french 52,270,petrossian ' 182 w. 58th st. ' ` new york city ' 212-245-2214 russian 52
46,270,0,46,march ' 405 e. 58th st. ' ` new york ' 212/754 -6272 american 46,270,petrossian ' 182 w. 58th st. ' ` new york city ' 212-245-2214 russian 52
33,270,0,33,felidia ' 243 e. 58th st. ' ` new york ' 212/758 -1479 italian 33,270,petrossian ' 182 w. 58th st. ' ` new york city ' 212-245-2214 russian 52
66,270,0,66,` virgil \ 's ' ' 152 w. 44th st. ' ` new york ' ' 212 / 921-9494 ' american 66,270,petrossian ' 182 w. 58th st. ' ` new york city ' 212-245-2214 russian 52
